id,Account,month_code,amount,any_stop,any_v_nol,has_stop_id
174,Иванова Мария Сергеевна,202308,0.0,False,False,False
174,Иванова Мария Сергеевна,202304,0.0,False,False,False
174,Иванова Мария Сергеевна,202212,127200.0,False,False,False
174,Иванова Мария Сергеевна,202312,0.0,False,False,False
174,Иванова Мария Сергеевна,202307,0.0,False,False,False
174,Иванова Мария Сергеевна,202306,0.0,False,False,False
174,Иванова Мария Сергеевна,202305,0.0,False,False,False
174,Иванова Мария Сергеевна,202303,0.0,False,False,False
174,Иванова Мария Сергеевна,202211,127200.0,False,False,False
174,Иванова Мария Сергеевна,202311,0.0,False,False,False
174,Иванова Мария Сергеевна,202310,0.0,False,False,False
174,Иванова Мария Сергеевна,202309,0.0,False,False,False
174,Иванова Мария Сергеевна,202302,127200.0,False,False,False
174,Иванова Мария Сергеевна,202402,0.0,False,False,False
174,Иванова Мария Сергеевна,202301,127200.0,False,False,False
174,Иванова Мария Сергеевна,202401,0.0,False,False,False
180,Попова Екатерина Николаевна,202308,192375.0,False,False,True
180,Попова Екатерина Николаевна,202304,191320.0,False,False,True
180,Попова Екатерина Николаевна,202212,97550.0,False,False,True
180,Попова Екатерина Николаевна,202312,163359.0,False,False,True
180,Попова Екатерина Николаевна,202307,170220.0,False,False,True
180,Попова Екатерина Николаевна,202306,195540.0,False,False,True
180,Попова Екатерина Николаевна,202305,198705.0,False,False,True
180,Попова Екатерина Николаевна,202303,162835.0,False,False,True
180,Попова Екатерина Николаевна,202211,99500.0,False,False,True
180,Попова Екатерина Николаевна,202311,163359.0,False,False,True
180,Попова Екатерина Николаевна,202310,163359.0,False,False,True
180,Попова Екатерина Николаевна,202309,0.0,False,False,True
180,Попова Екатерина Николаевна,202302,182880.0,True,False,True
180,Попова Екатерина Николаевна,202402,0.0,True,False,True
180,Попова Екатерина Николаевна,202301,70950.0,False,False,True
180,Попова Екатерина Николаевна,202401,163359.0,False,False,True
190,Васильев Артем Александрович,202308,152970.0,False,False,False
190,Васильев Артем Александрович,202304,148220.0,False,False,False
190,Васильев Артем Александрович,202212,149100.0,False,False,False
190,Васильев Артем Александрович,202312,137745.0,False,False,False
190,Васильев Артем Александрович,202307,152695.0,False,False,False
190,Васильев Артем Александрович,202306,152695.0,False,False,False
190,Васильев Артем Александрович,202305,152695.0,False,False,False
